ts,v_sec,i_sec,p_sec,t_core,v_prim_rms,i_prim_rms,pf_prim,freq,status
1761727818.57376,19.814,10.085,199.83,50.39,220.07,0.985,0.922,49.97,OK
1761727818.6759253,19.809,9.905,196.2,50.39,219.99,0.941,0.948,49.95,OK
1761727818.7773092,19.806,9.945,196.96,50.39,220.34,0.917,0.975,50.03,OK
1761727818.8791525,19.865,10.032,199.29,50.39,220.02,0.982,0.922,50.0,OK
1761727818.981256,19.844,10.068,199.78,50.39,219.98,0.933,0.974,49.99,OK
1761727819.088484,19.831,9.921,196.74,50.39,219.6,0.958,0.935,49.97,OK
1761727819.1913402,19.832,10.015,198.62,50.39,220.21,0.974,0.926,49.96,OK
1761727819.2931018,19.874,9.839,195.55,50.39,219.95,0.957,0.929,49.97,OK
1761727819.3952775,19.858,9.885,196.29,50.39,219.68,0.934,0.957,50.01,OK
1761727819.4978087,19.792,9.903,195.99,50.39,220.03,0.953,0.935,49.99,OK
1761727819.5998466,19.852,9.966,197.84,50.39,219.87,0.953,0.945,49.96,OK
1761727819.7020838,19.844,10.028,199.0,50.39,219.71,0.944,0.959,49.95,OK
1761727819.8035762,19.89,9.92,197.31,50.39,219.89,0.937,0.958,49.97,OK
1761727819.9059958,19.791,10.013,198.17,50.39,220.32,0.97,0.927,50.04,OK
1761727820.0078654,19.842,9.883,196.11,50.39,219.73,0.939,0.951,50.04,OK
1761727820.109694,19.85,10.007,198.64,50.39,219.77,0.929,0.973,50.01,OK
1761727820.2114096,19.825,9.931,196.89,50.39,219.79,0.951,0.942,49.97,OK
1761727820.3127825,19.83,9.948,197.28,50.39,220.02,0.97,0.924,49.99,OK
1761727820.414425,19.846,9.94,197.27,50.39,219.73,0.951,0.944,50.04,OK
1761727820.5163658,19.828,9.851,195.32,50.39,219.92,0.943,0.942,50.03,OK
1761727820.618409,19.844,9.99,198.25,50.39,220.37,0.963,0.935,50.03,OK
1761727820.7208953,19.807,10.012,198.31,50.39,220.33,0.93,0.968,50.03,OK
1761727820.8233466,19.827,9.908,196.46,50.39,219.91,0.964,0.927,50.01,OK
1761727820.9255052,19.849,9.873,195.98,50.39,219.96,0.937,0.95,49.95,OK
1761727821.0274785,19.882,9.946,197.75,50.39,219.91,0.925,0.972,49.95,OK
1761727821.12923,19.832,9.915,196.64,50.39,220.02,0.964,0.928,49.97,OK
1761727821.2307465,19.834,9.833,195.02,50.39,220.08,0.914,0.969,50.04,OK
1761727821.3330214,19.805,9.965,197.36,50.39,220.35,0.929,0.964,50.04,OK
1761727821.435058,19.807,9.891,195.91,50.39,219.88,0.958,0.93,49.98,OK
1761727821.5368843,19.84,9.97,197.81,50.39,219.74,0.926,0.972,49.98,OK
1761727821.6388361,19.85,9.963,197.76,50.39,219.74,0.966,0.932,50.05,OK
1761727821.7410514,19.838,9.955,197.48,50.39,220.38,0.958,0.935,49.97,OK
1761727821.8424659,19.88,9.794,194.72,50.39,219.93,0.958,0.924,50.0,OK
1761727821.9444482,19.882,9.871,196.26,50.39,220.12,0.953,0.936,49.97,OK
1761727822.0465379,19.803,9.826,194.6,50.39,220.19,0.943,0.937,50.01,OK
1761727822.1482387,19.817,9.972,197.62,50.39,219.79,0.96,0.937,49.98,OK
1761727822.2505844,19.853,9.821,194.97,50.39,219.75,0.925,0.959,50.03,OK
1761727822.3526332,19.826,9.809,194.47,50.39,220.21,0.916,0.964,49.95,OK
1761727822.454445,19.831,9.863,195.6,50.39,219.97,0.911,0.977,50.01,OK
1761727822.556444,19.848,9.838,195.26,50.39,220.16,0.955,0.928,50.04,OK
1761727822.6587934,19.853,9.848,195.51,50.39,220.05,0.935,0.95,50.03,OK
1761727822.760889,19.848,9.875,196.01,50.39,220.11,0.941,0.946,49.96,OK
1761727822.863559,19.869,9.92,197.1,50.39,219.62,0.95,0.945,49.99,OK
1761727822.9654446,19.811,9.975,197.61,50.39,219.81,0.926,0.97,50.04,OK
1761727823.0677748,19.861,9.939,197.39,50.39,220.01,0.916,0.979,50.03,OK
1761727823.169685,19.795,9.839,194.77,50.39,220.32,0.913,0.968,50.03,OK
1761727823.272038,19.867,9.983,198.33,50.39,220.37,0.971,0.927,50.02,OK
1761727823.3742774,19.853,9.808,194.71,50.39,219.75,0.948,0.935,49.96,OK
1761727823.476232,19.831,9.865,195.63,50.39,220.11,0.931,0.955,50.04,OK
1761727823.5778973,19.825,9.839,195.07,50.39,220.19,0.908,0.976,50.0,OK
1761727823.6791863,19.86,9.973,198.06,50.39,219.69,0.938,0.961,49.95,OK
1761727823.7807622,19.857,9.974,198.05,50.39,220.1,0.955,0.942,50.03,OK
1761727823.881755,19.838,9.855,195.51,50.39,220.19,0.952,0.933,49.98,OK
1761727823.9836464,19.818,10.011,198.4,50.39,219.84,0.947,0.953,50.03,OK
1761727824.0851283,19.847,10.006,198.58,50.39,219.93,0.976,0.925,49.98,OK
1761727824.186976,19.868,9.854,195.78,50.39,220.35,0.95,0.935,50.0,OK
1761727824.2884252,19.872,9.939,197.51,50.39,219.76,0.964,0.933,50.04,OK
1761727824.3899467,19.826,9.871,195.71,50.39,219.88,0.942,0.945,50.04,OK
1761727824.491253,19.858,9.92,196.99,50.39,220.02,0.938,0.954,50.01,OK
1761727824.5927446,19.881,9.831,195.45,50.39,220.02,0.963,0.922,49.99,OK
1761727824.6939676,19.828,9.909,196.47,50.39,219.61,0.967,0.926,50.04,OK
1761727824.79553,19.802,9.926,196.56,50.39,219.92,0.967,0.925,49.97,OK
1761727824.8968801,19.814,9.919,196.54,50.39,220.25,0.948,0.941,50.04,OK
1761727824.9985151,19.827,9.91,196.48,50.39,219.9,0.929,0.962,49.98,OK
1761727825.0997736,19.857,9.903,196.65,50.39,219.72,0.931,0.961,50.01,OK
1761727825.2010932,19.81,10.051,199.11,50.39,220.1,0.958,0.944,49.99,OK
1761727825.3025634,19.879,9.938,197.56,50.39,220.32,0.94,0.954,50.0,OK
1761727825.4040782,19.803,10.1,200.01,50.39,220.03,0.984,0.924,50.05,OK
1761727825.5058925,19.803,10.047,198.95,50.39,219.68,0.953,0.95,50.04,OK
1761727825.6074204,19.806,10.118,200.4,50.39,219.97,0.969,0.94,50.04,OK
1761727825.709287,19.868,9.966,198.0,50.39,220.28,0.956,0.94,49.98,OK
1761727825.8105416,19.849,9.936,197.21,50.39,220.33,0.917,0.976,50.03,OK
1761727825.9126492,19.85,10.048,199.45,50.39,220.2,0.961,0.942,49.99,OK
1761727826.0151558,19.849,9.998,198.45,50.39,219.78,0.963,0.937,49.95,OK
1761727826.1168377,19.888,9.974,198.36,50.39,219.71,0.934,0.967,49.99,OK
1761727826.2187772,19.89,9.967,198.24,50.39,219.98,0.946,0.952,49.97,OK
1761727826.320245,19.889,10.111,201.1,50.39,220.36,0.96,0.951,50.05,OK
1761727826.4213874,19.826,10.003,198.33,50.39,220.27,0.958,0.939,50.02,OK
1761727826.522931,19.808,10.116,200.37,50.39,219.86,0.979,0.931,49.99,OK
1761727826.62439,19.805,10.022,198.49,50.39,220.15,0.932,0.967,49.99,OK
1761727826.7259915,19.793,10.007,198.07,50.39,219.99,0.966,0.932,49.97,OK
1761727826.8273416,19.852,10.068,199.87,50.39,219.94,0.929,0.978,50.01,OK
1761727826.9287553,19.886,10.128,201.41,50.39,220.14,0.964,0.949,50.03,OK
1761727827.0304391,19.825,10.065,199.54,50.39,219.99,0.931,0.974,49.96,OK
1761727827.1316419,19.852,10.032,199.16,50.39,220.39,0.947,0.955,49.96,OK
1761727827.2336721,19.797,10.218,202.29,50.39,220.03,0.996,0.923,50.05,OK
1761727827.3357878,19.808,10.146,200.97,50.39,220.21,0.945,0.966,50.05,OK
1761727827.4375055,19.86,10.102,200.64,50.39,220.38,0.936,0.972,49.96,OK
1761727827.5392036,19.827,10.182,201.89,50.39,219.75,0.947,0.97,50.05,OK
1761727827.64136,19.844,10.18,202.01,50.39,219.73,0.939,0.979,49.99,OK
1761727827.743325,19.856,10.231,203.14,50.39,220.32,0.975,0.946,50.0,OK
1761727827.8447576,19.874,10.155,201.83,50.39,219.81,0.946,0.971,49.96,OK
1761727827.9466176,19.792,10.19,201.68,50.39,219.82,0.952,0.963,50.03,OK
1761727828.0485468,19.812,10.157,201.23,50.39,219.77,0.939,0.975,49.95,OK
1761727828.151776,19.877,10.19,202.55,50.39,219.9,0.993,0.928,49.99,OK
1761727828.2541687,19.82,10.2,202.16,50.39,220.16,0.96,0.956,50.05,OK
1761727828.3565037,19.885,10.086,200.56,50.39,219.9,0.97,0.94,50.0,OK
1761727828.458327,19.888,10.102,200.9,50.39,220.35,0.976,0.934,50.04,OK
1761727828.5600445,19.812,10.159,201.28,50.39,220.29,0.964,0.948,49.96,OK
1761727828.6644416,19.846,10.177,201.98,50.39,219.9,0.938,0.979,50.01,OK
1761727828.7674253,19.821,10.202,202.22,50.39,220.05,0.942,0.975,49.98,OK
1761727828.8687701,19.855,10.179,202.1,50.39,219.92,0.939,0.979,49.99,OK
1761727828.9708235,19.813,10.217,202.43,50.39,220.23,0.975,0.943,49.97,OK
1761727829.0723689,19.832,10.286,203.99,50.39,220.27,0.991,0.934,50.05,OK
1761727829.174586,19.889,10.229,203.45,50.39,219.63,0.989,0.936,49.99,OK
1761727829.2761064,19.87,10.272,204.11,50.39,219.78,0.977,0.95,49.95,OK
1761727829.3775504,19.832,10.304,204.34,50.39,220.16,0.958,0.969,50.0,OK
1761727829.47915,19.818,10.312,204.36,50.39,220.21,0.973,0.954,49.96,OK
1761727829.580731,19.878,10.253,203.82,50.39,219.8,0.964,0.962,50.01,OK
1761727829.6821005,19.888,10.213,203.11,50.39,219.82,0.962,0.961,50.01,OK
1761727829.7835536,19.88,10.3,204.77,50.39,219.74,0.982,0.949,49.98,OK
1761727829.887158,19.793,10.272,203.31,50.39,219.64,0.992,0.933,50.02,OK
1761727829.9888976,19.791,10.369,205.21,50.39,219.6,0.956,0.978,49.98,OK
1761727830.0904932,19.832,10.33,204.85,50.39,219.69,0.999,0.934,49.98,OK
1761727830.192501,19.836,10.287,204.05,50.39,220.11,0.95,0.976,50.02,OK
1761727830.2940454,19.865,10.205,202.72,50.39,220.01,0.958,0.961,49.99,OK
1761727830.395885,19.805,10.358,205.14,50.39,220.11,0.995,0.937,49.96,OK
1761727830.4978123,19.795,10.297,203.82,50.39,220.2,0.977,0.947,50.05,OK
1761727830.5998566,19.838,10.311,204.55,50.39,220.11,0.975,0.953,49.99,OK
1761727830.7018688,19.821,10.211,202.38,50.39,219.89,0.972,0.947,50.04,OK
1761727830.8035934,19.865,10.289,204.4,50.39,220.29,0.966,0.961,49.98,OK
1761727830.9054368,19.795,10.279,203.47,50.39,220.01,0.972,0.952,50.03,OK
1761727831.007265,19.879,10.184,202.45,50.39,219.97,0.976,0.943,50.0,OK
1761727831.1098907,19.875,10.301,204.73,50.39,220.3,0.995,0.934,50.02,OK
1761727831.2114904,19.849,10.25,203.46,50.39,219.99,0.979,0.945,49.97,OK
1761727831.3127856,19.862,10.318,204.94,50.39,219.66,0.969,0.962,49.99,OK
1761727831.4139783,19.867,10.222,203.08,50.39,220.28,0.964,0.957,50.05,OK
1761727831.5156667,19.847,10.333,205.08,50.39,219.94,1.007,0.926,50.04,OK
1761727831.6171446,19.843,10.191,202.23,50.39,219.89,0.979,0.939,49.97,OK
1761727831.7191513,19.837,10.319,204.7,50.39,219.66,0.956,0.975,50.01,OK
1761727831.8207862,19.869,10.217,203.0,50.39,220.4,0.973,0.947,50.02,OK
1761727831.922198,19.81,10.278,203.6,50.39,220.18,0.986,0.938,50.04,OK
1761727832.023731,19.813,10.235,202.79,50.39,219.68,0.962,0.96,50.0,OK
1761727832.1256804,19.81,10.289,203.82,50.39,220.25,0.986,0.939,49.96,OK
1761727832.2274165,19.875,10.347,205.65,50.39,220.04,0.959,0.974,49.96,OK
1761727832.3290298,19.882,10.347,205.72,50.39,219.8,0.972,0.963,49.95,OK
1761727832.4304535,19.886,10.166,202.16,50.39,220.15,0.977,0.939,50.01,OK
1761727832.5321977,19.849,10.336,205.16,50.39,219.71,0.959,0.974,49.99,OK
1761727832.6340709,19.836,10.274,203.79,50.39,219.61,0.999,0.929,50.01,OK
1761727832.7354496,19.802,10.215,202.28,50.39,220.36,0.996,0.922,50.03,OK
1761727832.8367689,19.799,10.243,202.81,50.39,219.84,0.978,0.943,49.97,OK
1761727832.9381256,19.82,10.351,205.16,50.39,220.22,0.972,0.959,49.97,OK
1761727833.0395598,19.884,10.254,203.89,50.39,220.19,0.968,0.957,50.0,OK
1761727833.1414866,19.827,10.217,202.57,50.39,220.36,0.975,0.943,49.96,OK
1761727833.243366,19.825,10.224,202.69,50.39,219.61,0.989,0.934,50.02,OK
1761727833.3459113,19.85,10.327,204.99,50.39,219.98,0.969,0.961,50.01,OK
1761727833.4476376,19.882,10.178,202.36,50.39,220.23,0.963,0.954,50.01,OK
1761727833.5495534,19.877,10.276,204.24,50.39,220.29,0.972,0.953,50.04,OK
1761727833.6513383,19.85,10.227,203.02,50.39,220.02,0.99,0.932,49.97,OK
1761727833.7536657,19.83,10.183,201.94,50.39,220.06,0.951,0.965,50.02,OK
1761727833.8555,19.807,10.27,203.41,50.39,219.66,0.997,0.929,49.99,OK
1761727833.957276,19.817,10.263,203.39,50.39,219.61,0.999,0.927,50.03,OK
1761727834.0592687,19.872,10.145,201.6,50.39,219.87,0.94,0.976,50.03,OK
1761727834.1609325,19.87,10.125,201.17,50.39,219.96,0.963,0.95,50.04,OK
1761727834.2627716,19.821,10.304,204.23,50.39,219.96,0.971,0.957,50.04,OK
1761727834.364415,19.868,10.26,203.85,50.39,220.08,0.947,0.978,50.02,OK
1761727834.465907,19.828,10.205,202.35,50.39,219.72,0.961,0.958,49.98,OK
1761727834.567798,19.866,10.105,200.75,50.39,220.27,0.977,0.933,49.99,OK
1761727834.669471,19.841,10.18,201.97,50.39,219.95,0.945,0.972,50.04,OK
1761727834.7711957,19.836,10.135,201.03,50.39,219.87,0.946,0.967,49.97,OK
1761727834.8729424,19.859,10.207,202.7,50.39,220.11,0.949,0.971,50.05,OK
1761727834.9742694,19.887,10.107,200.99,50.39,220.11,0.951,0.96,50.04,OK
1761727835.0761294,19.881,10.195,202.69,50.39,220.12,0.952,0.967,50.01,OK
1761727835.1776812,19.875,10.122,201.19,50.39,220.27,0.961,0.95,50.05,OK
1761727835.279338,19.8,10.232,202.59,50.39,219.88,0.961,0.959,50.03,OK
1761727835.3814056,19.791,10.19,201.67,50.39,219.87,0.969,0.947,49.99,OK
1761727835.4836345,19.799,10.078,199.53,50.39,219.87,0.981,0.925,50.01,OK
1761727835.584835,19.797,10.061,199.17,50.39,219.81,0.968,0.936,49.98,OK
1761727835.6867504,19.851,10.078,200.07,50.39,220.18,0.966,0.941,50.02,OK
1761727835.7889006,19.874,10.134,201.4,50.39,219.73,0.952,0.963,49.97,OK
1761727835.8907006,19.876,9.989,198.55,50.39,220.05,0.952,0.948,49.98,OK
1761727835.9918501,19.797,10.176,201.45,50.39,220.19,0.953,0.96,49.95,OK
1761727836.0943227,19.797,10.091,199.78,50.39,219.94,0.957,0.949,50.03,OK
1761727836.1961825,19.864,10.146,201.55,50.39,220.16,0.943,0.971,49.98,OK
1761727836.2985795,19.851,10.01,198.7,50.39,220.15,0.956,0.945,50.04,OK
1761727836.4002762,19.806,10.043,198.91,50.39,219.99,0.944,0.958,49.98,OK
1761727836.502609,19.823,10.074,199.69,50.39,219.97,0.928,0.979,50.01,OK
1761727836.604907,19.817,10.086,199.87,50.39,219.83,0.975,0.932,49.96,OK
1761727836.7072113,19.834,10.067,199.68,50.39,220.2,0.943,0.961,50.01,OK
1761727836.8092058,19.802,10.012,198.25,50.39,219.99,0.926,0.973,50.04,OK
1761727836.9116106,19.881,10.047,199.74,50.39,219.65,0.958,0.949,50.02,OK
1761727837.0139585,19.814,10.076,199.66,50.39,220.12,0.976,0.929,49.95,OK
1761727837.1158593,19.799,9.966,197.32,50.39,220.33,0.971,0.923,49.98,OK
1761727837.2172887,19.79,10.035,198.6,50.39,219.8,0.966,0.936,50.03,OK
1761727837.3189557,19.889,9.892,196.75,50.39,220.24,0.93,0.961,49.99,OK
1761727837.4209926,19.795,10.013,198.2,50.39,220.39,0.924,0.973,49.95,OK
1761727837.5229168,19.805,10.105,200.13,50.39,219.89,0.933,0.976,50.05,OK
1761727837.6246166,19.883,10.0,198.83,50.39,220.19,0.949,0.951,49.95,OK
1761727837.7265568,19.849,9.948,197.46,50.39,219.67,0.929,0.968,49.95,OK
1761727837.828663,19.838,9.948,197.35,50.39,219.95,0.958,0.937,50.05,OK
1761727837.9304812,19.798,9.976,197.5,50.39,220.35,0.943,0.95,50.0,OK
1761727838.0320823,19.793,10.068,199.26,50.39,220.17,0.937,0.966,50.04,OK
1761727838.1335382,19.82,9.879,195.79,50.39,220.17,0.943,0.943,49.99,OK
1761727838.2353432,19.855,9.955,197.66,50.39,219.88,0.956,0.941,50.01,OK
1761727838.3375757,19.883,9.92,197.24,50.39,219.88,0.934,0.961,49.97,OK
1761727838.439629,19.809,9.916,196.42,50.39,219.78,0.927,0.964,49.98,OK
1761727838.5413427,19.829,10.017,198.63,50.39,219.78,0.927,0.975,49.98,OK
1761727838.643731,19.843,9.932,197.08,50.39,220.28,0.915,0.977,50.04,OK
1761727838.745792,19.827,9.92,196.67,50.39,220.36,0.958,0.932,50.01,OK
1761727838.8480985,19.814,9.949,197.13,50.39,220.22,0.951,0.942,50.02,OK
1761727838.9500725,19.818,9.923,196.66,50.39,219.82,0.942,0.95,50.0,OK
1761727839.0522864,19.841,9.843,195.3,50.39,219.67,0.939,0.946,50.0,OK
1761727839.1542265,19.825,9.832,194.91,50.39,219.9,0.917,0.967,50.03,OK
1761727839.2554786,19.846,9.925,196.96,50.39,220.0,0.929,0.963,50.04,OK
1761727839.3578856,19.843,9.968,197.8,50.39,219.82,0.938,0.959,49.99,OK
1761727839.4597187,19.858,9.799,194.58,50.39,219.99,0.921,0.961,50.02,OK
1761727839.5610495,19.829,9.837,195.05,50.39,220.04,0.942,0.941,50.0,OK
1761727839.6625485,19.848,9.985,198.18,50.39,219.78,0.938,0.962,49.97,OK
1761727839.764155,19.807,9.904,196.17,50.39,219.82,0.939,0.95,49.96,OK
1761727839.86625,19.79,9.817,194.28,50.39,219.74,0.928,0.953,49.97,OK
1761727839.9679248,19.889,9.815,195.22,50.39,219.62,0.909,0.978,50.03,OK
1761727840.0697033,19.858,9.941,197.42,50.39,220.35,0.963,0.931,49.98,OK
1761727840.1716082,19.841,9.954,197.51,50.39,220.2,0.94,0.954,50.04,OK
1761727840.2736144,19.862,9.862,195.88,50.39,220.34,0.931,0.955,50.04,OK
1761727840.3757348,19.836,9.821,194.81,50.39,220.26,0.941,0.94,50.01,OK
1761727840.4775925,19.826,9.978,197.83,50.39,220.29,0.946,0.949,49.99,OK
1761727840.579175,19.872,9.851,195.76,50.39,220.11,0.964,0.922,49.96,OK
1761727840.6805935,19.839,9.894,196.28,50.39,219.95,0.939,0.951,49.99,OK
1761727840.7824876,19.876,9.903,196.84,50.39,219.72,0.968,0.925,50.01,OK
1761727840.8844497,19.831,9.788,194.1,50.39,219.73,0.921,0.96,50.01,OK
1761727840.9865065,19.834,9.805,194.47,50.39,220.22,0.933,0.947,50.04,OK
1761727841.088298,19.792,9.856,195.08,50.39,219.75,0.952,0.932,50.0,OK
1761727841.1909688,19.809,9.978,197.66,50.39,220.33,0.943,0.951,50.0,OK
1761727841.293173,19.883,9.766,194.19,50.39,219.68,0.946,0.935,50.04,OK
1761727841.395585,19.866,9.832,195.32,50.39,219.96,0.941,0.943,49.99,OK
1761727841.4971507,19.863,9.957,197.77,50.39,220.06,0.969,0.928,50.05,OK
1761727841.59862,19.807,10.002,198.12,50.39,219.76,0.929,0.97,49.96,OK
1761727841.700306,19.884,9.817,195.2,50.39,220.32,0.962,0.921,50.01,OK
1761727841.8021429,19.861,9.903,196.69,50.39,219.88,0.936,0.956,50.01,OK
1761727841.9035664,19.803,10.006,198.16,50.39,219.67,0.952,0.948,49.96,OK
1761727842.0053775,19.847,9.941,197.3,50.39,220.24,0.924,0.969,49.99,OK
1761727842.1070423,19.802,9.844,194.92,50.39,220.0,0.928,0.955,50.01,OK
1761727842.2091439,19.809,9.909,196.28,50.39,219.73,0.942,0.949,50.05,OK
1761727842.310807,19.839,9.93,197.01,50.39,220.35,0.931,0.96,49.98,OK
1761727842.4124873,19.879,9.93,197.39,50.39,220.04,0.922,0.973,49.96,OK
1761727842.514506,19.829,9.91,196.5,50.39,219.78,0.919,0.973,49.99,OK
1761727842.6163769,19.88,9.988,198.57,50.39,220.1,0.935,0.965,50.04,OK
1761727842.7183137,19.851,9.861,195.74,50.39,219.62,0.945,0.943,49.96,OK
1761727842.8198986,19.831,9.892,196.16,50.39,219.78,0.965,0.924,49.98,OK
1761727842.9217205,19.824,10.026,198.76,50.39,220.01,0.965,0.936,49.98,OK
1761727843.0232697,19.824,9.876,195.78,50.39,220.39,0.913,0.973,49.97,OK
1761727843.1255918,19.885,9.967,198.2,50.39,220.16,0.959,0.939,50.03,OK
1761727843.2280376,19.85,9.927,197.06,50.39,220.15,0.945,0.947,50.03,OK
1761727843.330114,19.832,9.996,198.25,50.39,220.37,0.931,0.966,49.96,OK
1761727843.4320314,19.843,9.923,196.91,50.39,219.62,0.925,0.969,50.01,OK
1761727843.5340815,19.868,10.019,199.05,50.39,219.69,0.926,0.979,50.02,OK
1761727843.6363907,19.841,9.914,196.71,50.39,220.12,0.932,0.959,49.97,OK
1761727843.7377555,19.815,10.024,198.61,50.39,219.96,0.965,0.936,50.05,OK
1761727843.8393085,19.82,10.019,198.58,50.39,220.21,0.923,0.977,50.0,OK
1761727843.94058,19.847,10.035,199.16,50.39,219.69,0.984,0.922,49.97,OK
1761727844.0422018,19.853,9.955,197.64,50.39,219.64,0.967,0.93,50.04,OK
1761727844.1440413,19.833,10.033,198.99,50.39,219.95,0.948,0.954,50.04,OK
1761727844.2452974,19.859,9.895,196.51,50.39,219.71,0.93,0.962,50.05,OK
1761727844.3476255,19.812,9.925,196.64,50.39,220.36,0.946,0.944,49.97,OK
1761727844.4489152,19.813,10.063,199.37,50.39,219.63,0.959,0.947,50.02,OK
1761727844.5510378,19.812,10.093,199.96,50.39,220.09,0.958,0.949,50.02,OK
1761727844.652237,19.875,10.002,198.78,50.39,219.81,0.972,0.93,49.97,OK
1761727844.7543666,19.793,10.042,198.76,50.39,220.18,0.928,0.973,50.01,OK
1761727844.8559387,19.842,9.962,197.67,50.39,220.06,0.963,0.933,49.96,OK
1761727844.9575577,19.802,10.049,199.0,50.39,219.77,0.969,0.934,49.98,OK
1761727845.0594068,19.801,10.113,200.24,50.39,219.64,0.988,0.923,50.0,OK
1761727845.1608012,19.88,9.955,197.89,50.39,219.71,0.96,0.938,49.97,OK
1761727845.2621408,19.851,10.023,198.96,50.39,219.88,0.962,0.94,49.97,OK
1761727845.3632922,19.867,10.086,200.38,50.39,220.34,0.951,0.956,49.96,OK
1761727845.4647996,19.886,10.096,200.76,50.39,219.62,0.954,0.958,50.04,OK
1761727845.566581,19.849,10.003,198.56,50.39,219.92,0.944,0.957,50.0,OK
1761727845.6680806,19.836,10.147,201.28,50.39,220.01,0.947,0.967,49.98,OK
1761727845.769814,19.834,10.036,199.05,50.39,219.73,0.952,0.952,50.04,OK
1761727845.8709884,19.887,10.179,202.44,50.39,220.34,0.939,0.978,50.0,OK
1761727845.97272,19.869,10.084,200.36,50.39,220.3,0.956,0.951,49.98,OK
1761727846.073899,19.801,10.063,199.27,50.39,219.89,0.983,0.922,49.97,OK
1761727846.1758325,19.821,10.067,199.53,50.39,219.97,0.94,0.965,50.04,OK
1761727846.27721,19.793,10.171,201.31,50.39,219.84,0.965,0.949,50.02,OK
1761727846.3788486,19.814,10.239,202.88,50.39,220.16,0.957,0.963,50.02,OK
1761727846.4803221,19.79,10.125,200.36,50.39,219.79,0.943,0.966,50.0,OK
1761727846.5819051,19.796,10.259,203.09,50.39,219.91,0.943,0.979,50.0,OK
1761727846.6834996,19.813,10.262,203.33,50.39,220.08,0.945,0.978,49.96,OK
1761727846.7847197,19.886,10.184,202.5,50.39,219.87,0.967,0.952,49.96,OK
1761727846.886388,19.871,10.178,202.26,50.39,220.04,0.941,0.977,50.04,OK
1761727846.9881973,19.796,10.25,202.92,50.39,219.77,1.002,0.922,49.95,OK
1761727847.0901027,19.838,10.136,201.08,50.39,220.33,0.97,0.941,49.97,OK
1761727847.191726,19.862,10.166,201.93,50.39,220.35,0.944,0.971,50.04,OK
1761727847.2932684,19.815,10.196,202.03,50.39,220.02,0.984,0.933,50.0,OK
1761727847.394429,19.846,10.192,202.28,50.39,220.25,0.959,0.958,49.97,OK
1761727847.4959755,19.857,10.11,200.76,50.39,220.08,0.95,0.961,49.95,OK
1761727847.5973935,19.882,10.101,200.82,50.39,219.93,0.941,0.97,50.03,OK
1761727847.6987443,19.803,10.298,203.93,50.39,220.11,0.983,0.943,50.04,OK
1761727847.8003724,19.845,10.213,202.69,50.39,220.17,0.989,0.931,49.95,OK
1761727847.9016075,19.831,10.274,203.75,50.39,220.17,0.988,0.937,49.97,OK
1761727848.0036032,19.822,10.252,203.22,50.39,220.03,0.982,0.941,49.96,OK
1761727848.105133,19.863,10.286,204.3,50.39,220.06,0.969,0.958,50.04,OK
1761727848.2069821,19.849,10.301,204.46,50.39,219.84,1.011,0.92,49.98,OK
1761727848.3090518,19.803,10.182,201.63,50.39,219.75,0.941,0.975,49.96,OK
1761727848.410816,19.841,10.146,201.31,50.39,220.26,0.971,0.942,49.96,OK
1761727848.5120947,19.857,10.272,203.97,50.39,220.27,0.986,0.939,50.04,OK
1761727848.6138508,19.836,10.305,204.42,50.39,220.18,1.003,0.925,49.98,OK
1761727848.7152953,19.86,10.3,204.55,50.39,219.87,0.997,0.933,49.96,OK
1761727848.8166573,19.889,10.221,203.29,50.39,219.98,0.965,0.958,50.04,OK
1761727848.9181018,19.869,10.266,203.96,50.39,219.64,0.963,0.965,50.04,OK
1761727849.019688,19.876,10.269,204.11,50.39,219.84,0.958,0.969,49.98,OK
1761727849.121583,19.805,10.298,203.96,50.39,220.03,0.955,0.97,49.99,OK
